id,reason,orders_json,order_count,working_count,emitted_at_ms,received_at_ms
1562,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Initialized""}]",3,3,1788535682075,1788535682474
1563,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Submitted""}]",3,3,1788535682081,1788535682480
1564,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",3,3,1788535682181,1788535682585
1565,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",3,3,1788535688099,1788535688395
1566,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",3,3,1788535718101,1788535718016
1567,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",3,3,1788535748116,1788535748529
1568,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",3,3,1788535778134,1788535778016
1569,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Initialized""}]",4,4,1788535802463,1788535802969
1570,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Submitted""}]",4,4,1788535802479,1788535802970
1571,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",4,4,1788535802580,1788535803114
1572,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",4,4,1788535808142,1788535809033
1573,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",4,4,1788535838144,1788535837666
1574,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",4,4,1788535868153,1788535869131
1575,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",4,4,1788535898156,1788535897897
1576,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Initialized""}]",5,5,1788535922065,1788535922160
1577,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Submitted""}]",5,5,1788535922073,1788535922168
1578,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",5,5,1788535922181,1788535922275
1579,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",5,5,1788535928172,1788535928240
1580,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",5,5,1788535958176,1788535957931
1581,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",5,5,1788535988183,1788535988312
1582,periodic,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}]",5,5,1788536018188,1788536018096
1583,state_change,"[{""order_id"": ""299043a487fc44499e1806077a5f28ab"", ""symbol"": ""MNQ"", ""name"": ""719f4bbb-069a-4c81-8df0-f0d1e112335a"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""0258b4cb048d4971a5aeef0db025d92b"", ""symbol"": ""MNQ"", ""name"": ""c794d0ce-0ca7-4c03-894c-25ddf4468935"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""81b63886467d4620bcb08df09c583c97"", ""symbol"": ""MNQ"", ""name"": ""4646df81-f408-48bc-9834-477105ed801c"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""5b30d833d96f41cba14541b8652024c0"", ""symbol"": ""MNQ"", ""name"": ""c5d4860a-1d7f-4480-bd27-fc6958221dae"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""6a8ca44d43fd44cd932f15a84c6cdb6d"", ""symbol"": ""MNQ"", ""name"": ""9fcd8c7c-7d13-4e97-871c-21a49f44c643"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Accepted""}, {""order_id"": ""c39974001a914523a8baac57660deddb"", ""symbol"": ""MNQ"", ""name"": ""9b146ffa-d569-44f9-a6b6-0701073418e9"", ""action"": ""sell"", ""type"": ""stop"", ""limit_price"": 29590.5, ""quantity"": 1, ""state"": ""Initialized""}]",6,6,1788536041733,1788536041750
