id,plan_row_id,plan_id,plan_version,cited_scenario_id,plan_created_ms,condition,side,plan_session,entry_ct,entry_time,exit_time,hour,cme_day,hold_min,pnl_corrected,fee,entry_quantity,source,path,thesis,confirm_rule,era,entry_price,exit_price,entry_order_id,exit_order_id,close_reason,broker_signal,broker_stop_initial,broker_target_initial,realized_R,risk_reason,broker_stop_ref,broker_entry_ref,rv60_bps,vol_tercile,rv_reason,rv_bar_ids,machine_regime,machine_fact_id,regime_asof_sensitivity,regime_asof_fact_id,bias_label,day_type,mae,mfe,authored_RR,proxy_reached_authored_target
553,67,2026-08-24:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S2,1787629142560,reject,SHORT,ASIA,2026-08-24T23:03:06.859000-05:00,1787630586859,1787630723285,23,2026-08-24,2.2737666666666665,-27.0,0.0,1.0,system,decision,range_rejection,1x5m_close,pre_0B,29178.5,29192.0,<nil>,4063a4ae-3ab4-4d97-b8b5-873b386ba0ce,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,16.28786598547069,mid,61 consecutive closed 1m closes; no future bars,"426390,426391,426392,426393,426394,426395,426396,426397,426398,426399,426400,426401,426402,426403,426404,426405,426406,426407,426408,426409,426410,426411,426412,426413,426414,426415,426416,426417,426418,426419,426420,426421,426422,426423,426424,426425,426426,426427,426428,426429,426430,426431,426432,426433,426434,426435,426436,426437,426438,426439,426440,426441,426442,426443,426444,426445,426446,426447,426448,426449,426450",UNMEASURABLE,,UNMEASURABLE,,,trend_down,18.0,0.0,,
554,69,2026-08-25:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S2,1787641450561,reject,SHORT,LONDON,2026-08-25T02:09:18.864000-05:00,1787641758864,1787646277376,2,2026-08-24,75.30853333333333,-62.0,0.0,1.0,system,decision,range_rejection,1x5m_close,pre_0B,29269.0,29300.0,<nil>,12332276-36d1-4b16-9bc5-5b66bbbfdaad,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,15.892788031138334,low,61 consecutive closed 1m closes; no future bars,"426576,426577,426578,426579,426580,426581,426582,426583,426584,426585,426586,426587,426588,426589,426590,426591,426592,426593,426594,426595,426596,426597,426598,426599,426600,426601,426602,426603,426604,426605,426606,426607,426608,426609,426610,426611,426612,426613,426614,426615,426616,426617,426618,426619,426620,426621,426622,426623,426624,426625,426626,426627,426628,426629,426630,426631,426632,426633,426634,426635,426636",UNMEASURABLE,,UNMEASURABLE,,,balance,58.75,58.0,,
555,70,2026-08-25:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S2,1787648967368,hold,LONG,LONDON,2026-08-25T04:19:19.289000-05:00,1787649559289,1787651863713,4,2026-08-24,38.407066666666665,168.0,0.0,1.0,system,decision,hold_other,1x5m_close,pre_0B,29328.0,29412.0,<nil>,e874f7f3-0e8e-4452-8179-cc19cb4247ef,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,25.01551861309689,high,61 consecutive closed 1m closes; no future bars,"426706,426707,426708,426709,426710,426711,426712,426713,426714,426715,426716,426717,426718,426719,426720,426721,426722,426723,426724,426725,426726,426727,426728,426729,426730,426731,426732,426733,426734,426735,426736,426737,426738,426739,426740,426741,426742,426743,426744,426745,426746,426747,426748,426749,426750,426751,426752,426753,426754,426755,426756,426757,426758,426759,426760,426761,426762,426763,426764,426765,426766",UNMEASURABLE,,UNMEASURABLE,,,trend,22.5,92.0,,
556,70,2026-08-25:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,1787648967368,breakout_retest,LONG,LONDON,2026-08-25T06:04:08.500000-05:00,1787655848500,1787656183070,6,2026-08-24,5.5761666666666665,-40.0,0.0,1.0,system,decision,continuation_candidate,2x5m_close,pre_0B,29336.0,29316.0,<nil>,da8540fb-7936-48db-af99-802d72be2b05,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,14.313329306097499,low,61 consecutive closed 1m closes; no future bars,"426811,426812,426813,426814,426815,426816,426817,426818,426819,426820,426821,426822,426823,426824,426825,426826,426827,426828,426829,426830,426831,426832,426833,426834,426835,426836,426837,426838,426839,426840,426841,426842,426843,426844,426845,426846,426847,426848,426849,426850,426851,426852,426853,426854,426855,426856,426857,426858,426859,426860,426861,426862,426863,426864,426865,426866,426867,426868,426869,426870,426871",UNMEASURABLE,,UNMEASURABLE,,,trend,33.5,0.75,,
557,70,2026-08-25:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,1787648967368,breakout_retest,LONG,LONDON,2026-08-25T06:14:36.930000-05:00,1787656476930,1787661054988,6,2026-08-24,76.30096666666667,46.5,0.0,1.0,system,decision,continuation_candidate,2x5m_close,pre_0B,29337.5,29360.75,<nil>,09c7f512-50b9-45dc-8af1-6e2b2058a1d2,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,12.328315085225299,low,61 consecutive closed 1m closes; no future bars,"426821,426822,426823,426824,426825,426826,426827,426828,426829,426830,426831,426832,426833,426834,426835,426836,426837,426838,426839,426840,426841,426842,426843,426844,426845,426846,426847,426848,426849,426850,426851,426852,426853,426854,426855,426856,426857,426858,426859,426860,426861,426862,426863,426864,426865,426866,426867,426868,426869,426870,426871,426872,426873,426874,426875,426876,426877,426878,426879,426880,426881",UNMEASURABLE,,UNMEASURABLE,,,trend,17.25,71.75,,
558,70,2026-08-25:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,1787648967368,breakout_retest,LONG,LONDON,2026-08-25T07:56:41.774000-05:00,1787662601774,1787663702041,7,2026-08-24,18.337783333333334,-22.5,0.0,1.0,system,decision,continuation_candidate,2x5m_close,pre_0B,29339.25,29328.0,<nil>,3aad562c-56ed-4638-947c-d61f247adcd1,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,15.545831562949145,low,61 consecutive closed 1m closes; no future bars,"426923,426924,426925,426926,426927,426928,426929,426930,426931,426932,426933,426934,426935,426936,426937,426938,426939,426940,426941,426942,426943,426944,426945,426946,426947,426948,426949,426950,426951,426952,426953,426954,426955,426956,426957,426958,426959,426960,426961,426962,426963,426964,426965,426966,426967,426968,426969,426970,426971,426972,426973,426974,426975,426976,426977,426978,426979,426980,426981,426982,426983",UNMEASURABLE,,UNMEASURABLE,,,trend,27.5,5.75,,
559,71,2026-08-25:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S4,1787664900440,sweep_reclaim,LONG,NY,2026-08-25T09:14:41.458000-05:00,1787667281458,1787668202197,9,2026-08-24,15.34565,-78.5,0.0,1.0,system,decision,failed_break_reversal,1x5m_close,pre_0B,29246.25,29207.0,<nil>,daab8348-9ad3-4c41-b7fa-10f65e5c4689,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,37.56136424939285,high,61 consecutive closed 1m closes; no future bars,"427001,427002,427003,427004,427005,427006,427007,427008,427009,427010,427011,427012,427013,427014,427015,427016,427017,427018,427019,427020,427021,427022,427023,427024,427025,427026,427027,427028,427029,427030,427031,427032,427033,427034,427035,427036,427037,427038,427039,427040,427041,427042,427043,427044,427045,427046,427047,427048,427049,427050,427051,427052,427053,427054,427055,427056,427057,427058,427059,427060,427061",UNMEASURABLE,,UNMEASURABLE,,,trend,100.75,23.5,,
560,72,2026-08-25:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S3,1787668592271,reject,SHORT,NY,2026-08-25T13:53:09.352000-05:00,1787683989352,1787686216895,13,2026-08-24,37.12571666666667,81.0,0.0,1.0,system,decision,range_rejection,1x5m_close,pre_0B,29263.0,29222.5,<nil>,2b9e7105-2dfd-4785-a56d-d5f96bd9b582,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,13.389438090960345,low,61 consecutive closed 1m closes; no future bars,"427280,427281,427282,427283,427284,427285,427286,427287,427288,427289,427290,427291,427292,427293,427294,427295,427296,427297,427298,427299,427300,427301,427302,427303,427304,427305,427306,427307,427308,427309,427310,427311,427312,427313,427314,427315,427316,427317,427318,427319,427320,427321,427322,427323,427324,427325,427326,427327,427328,427329,427330,427331,427332,427333,427334,427335,427336,427337,427338,427339,427340",UNMEASURABLE,,UNMEASURABLE,,,trend,3.0,50.5,,
561,79,2026-08-25:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,7,S1,1787701979313,sweep_reclaim,LONG,ASIA,2026-08-25T19:11:44.205000-05:00,1787703104205,1787703939651,19,2026-08-25,13.9241,-52.0,0.0,1.0,system,decision,failed_break_reversal,1x5m_close,pre_0B,29221.25,29195.25,<nil>,c5c22c44-2cb0-4e9e-9826-b2c4a9a4bd87,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,13.01718757433543,low,61 consecutive closed 1m closes; no future bars,"427538,427539,427540,427541,427542,427543,427544,427545,427546,427547,427548,427549,427550,427551,427552,427553,427554,427555,427556,427557,427558,427559,427560,427561,427562,427563,427564,427565,427566,427567,427568,427569,427570,427571,427572,427573,427574,427575,427576,427577,427578,427579,427580,427581,427582,427583,427584,427585,427586,427587,427588,427589,427590,427591,427592,427593,427594,427595,427596,427597,427598",UNMEASURABLE,,UNMEASURABLE,,,balance,30.0,17.5,,
562,89,2026-08-26:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S2,1787728192946,breakout_retest,SHORT,LONDON,2026-08-26T02:22:06.645000-05:00,1787728926645,1787742109269,2,2026-08-25,219.7104,-98.5,0.0,1.0,system,decision,continuation_candidate,1x5m_close,pre_0B,29212.0,29261.25,<nil>,09a2153c-6260-45ff-84e4-e5a076bf19a7,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,18.14422639680355,mid,61 consecutive closed 1m closes; no future bars,"427969,427970,427971,427972,427973,427974,427975,427976,427977,427978,427979,427980,427981,427982,427983,427984,427985,427986,427987,427988,427989,427990,427991,427992,427993,427994,427995,427996,427997,427998,427999,428000,428001,428002,428003,428004,428005,428006,428007,428008,428009,428010,428011,428012,428013,428014,428015,428016,428017,428018,428019,428020,428021,428022,428023,428024,428025,428026,428027,428028,428029",UNMEASURABLE,,UNMEASURABLE,,,trend-down,51.25,25.75,,
563,97,2026-08-26:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,9,S1,1787742335472,breakout_retest,LONG,LONDON,2026-08-26T06:12:45.384000-05:00,1787742765384,1787744284225,6,2026-08-25,25.314016666666667,-49.5,0.0,1.0,system,decision,continuation_candidate,15m_close,pre_0B,29244.0,29219.25,<nil>,a6cb6c6a-1bd9-49e8-a10d-b6219a334fe4,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,14.411046022946097,low,61 consecutive closed 1m closes; no future bars,"428199,428200,428201,428202,428203,428204,428205,428206,428207,428208,428209,428210,428211,428212,428213,428214,428215,428216,428217,428218,428219,428220,428221,428222,428223,428224,428225,428226,428227,428228,428229,428230,428231,428232,428233,428234,428235,428236,428237,428238,428239,428240,428241,428242,428243,428244,428245,428246,428247,428248,428249,428250,428251,428252,428253,428254,428255,428256,428257,428258,428259",UNMEASURABLE,,UNMEASURABLE,,,balance,29.5,34.75,,
564,126,2026-08-27:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S3,1787820752204,reject,SHORT,LONDON,2026-08-27T04:19:45.609000-05:00,1787822385609,1787823144273,4,2026-08-26,12.6444,-69.0,0.0,1.0,system,decision,range_rejection,15m_close,pre_0B,29585.25,29619.75,<nil>,b1601144-7d07-4dce-adc4-fd4c55435210,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,19.993591339366386,mid,61 consecutive closed 1m closes; no future bars,"429466,429467,429468,429469,429470,429471,429472,429473,429474,429475,429476,429477,429478,429479,429480,429481,429482,429483,429484,429485,429486,429487,429488,429489,429490,429491,429492,429493,429494,429495,429496,429497,429498,429499,429500,429501,429502,429503,429504,429505,429506,429507,429508,429509,429510,429511,429512,429513,429514,429515,429516,429517,429518,429519,429520,429521,429522,429523,429524,429525,429526",UNMEASURABLE,,UNMEASURABLE,,,balance,36.75,6.75,,
565,127,2026-08-27:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S1,1787822993998,reject,SHORT,LONDON,2026-08-27T05:53:12.777000-05:00,1787827992777,1787828737791,5,2026-08-26,12.4169,-62.5,0.0,1.0,system,decision,range_rejection,1x5m_close,pre_0B,29580.0,29611.25,<nil>,d62ca658-584a-4f70-9765-c7fe25d8de51,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,14.169766396522139,low,61 consecutive closed 1m closes; no future bars,"429560,429561,429562,429563,429564,429565,429566,429567,429568,429569,429570,429571,429572,429573,429574,429575,429576,429577,429578,429579,429580,429581,429582,429583,429584,429585,429586,429587,429588,429589,429590,429591,429592,429593,429594,429595,429596,429597,429598,429599,429600,429601,429602,429603,429604,429605,429606,429607,429608,429609,429610,429611,429612,429613,429614,429615,429616,429617,429618,429619,429620",UNMEASURABLE,,UNMEASURABLE,,,trend,32.75,4.25,,
567,145,2026-08-27:ASIA:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,12,S1,1787896964772,reject,SHORT,ASIA,2026-08-28T01:22:04.014000-05:00,1787898124014,1787900267898,1,2026-08-27,35.7314,-42.0,0.0,1.0,reconcile,arm-associated,range_rejection,1x5m_close,pre_0B,29621.0,29642.0,,f14ea5dd-206e-47c7-af92-b421e4cac885,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,9.870725518819293,low,61 consecutive closed 1m closes; no future bars,"430669,430670,430671,430672,430673,430674,430675,430676,430677,430678,430679,430680,430681,430682,430683,430684,430685,430686,430687,430688,430689,430690,430691,430692,430693,430694,430695,430696,430697,430698,430699,430700,430701,430702,430703,430704,430705,430706,430707,430708,430709,430710,430711,430712,430713,430714,430715,430716,430717,430718,430719,430720,430721,430722,430723,430724,430725,430726,430727,430728,430729",UNMEASURABLE,,UNMEASURABLE,,,balance,21.5,28.5,2.120533587422344,False
568,152,2026-08-28:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S1,1787922982385,sweep_reclaim,SHORT,LONDON,2026-08-28T07:19:46.429000-05:00,1787919586429,1787919782166,7,2026-08-27,3.2622833333333334,-32.0,0.0,1.0,reconcile,arm-associated,failed_break_reversal,1x5m_close,pre_0B,29642.0,29658.0,888bcd99-e89a-4d9d-b989-cf2db1b238df,888bcd99-e89a-4d9d-b989-cf2db1b238df,sync,888bcd99-e89a-4d9d-b989-cf2db1b238df,29658.0,29606.0,-1.0,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260828.00000.txt:4566,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260828.00000.txt:4559,10.285369049408876,low,61 consecutive closed 1m closes; no future bars,"431026,431027,431028,431029,431030,431031,431032,431033,431034,431035,431036,431037,431038,431039,431040,431041,431042,431043,431044,431045,431046,431047,431048,431049,431050,431051,431052,431053,431054,431055,431056,431057,431058,431059,431060,431061,431062,431063,431064,431065,431066,431067,431068,431069,431070,431071,431072,431073,431074,431075,431076,431077,431078,431079,431080,431081,431082,431083,431084,431085,431086",UNMEASURABLE,,UNMEASURABLE,,,balance,17.0,1.75,2.3327935222670964,False
569,153,2026-08-28:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,1,S1,1787924039064,reject,SHORT,NY,2026-08-28T08:44:28.684000-05:00,1787924668684,1787924728951,8,2026-08-27,1.00445,63.0,0.0,1.0,reconcile,arm-associated,range_rejection,1x5m_close,pre_0B,29700.0,29668.5,,845ea5ae-a9db-4941-b365-eb13b1892ca0,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,29.261825196830976,high,61 consecutive closed 1m closes; no future bars,"431111,431112,431113,431114,431115,431116,431117,431118,431119,431120,431121,431122,431123,431124,431125,431126,431127,431128,431129,431130,431131,431132,431133,431134,431135,431136,431137,431138,431139,431140,431141,431142,431143,431144,431145,431146,431147,431148,431149,431150,431151,431152,431153,431154,431155,431156,431157,431158,431159,431160,431161,431162,431163,431164,431165,431166,431167,431168,431169,431170,431171",UNMEASURABLE,,UNMEASURABLE,,,balance,0.0,36.0,2.823607427055785,False
570,157,2026-08-28:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S2,1787936744936,reject,LONG,NY,2026-08-28T12:10:21.714000-05:00,1787937021714,1787942914951,12,2026-08-27,98.22061666666667,17.0,0.0,1.0,reconcile,arm-associated,range_rejection,1x5m_close,pre_0B,29463.25,29471.75,54ece976-6d62-4350-8234-ddac5a06e65f,54ece976-6d62-4350-8234-ddac5a06e65f,sync,54ece976-6d62-4350-8234-ddac5a06e65f,29430.0,29588.25,0.2556390977443609,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260828.00000.txt:8038,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260828.00000.txt:8031,39.56524955132496,high,61 consecutive closed 1m closes; no future bars,"431317,431318,431319,431320,431321,431322,431323,431324,431325,431326,431327,431328,431329,431330,431331,431332,431333,431334,431335,431336,431337,431338,431339,431340,431341,431342,431343,431344,431345,431346,431347,431348,431349,431350,431351,431352,431353,431354,431355,431356,431357,431358,431359,431360,431361,431362,431363,431364,431365,431366,431367,431368,431369,431370,431371,431372,431373,431374,431375,431376,431377",UNMEASURABLE,,UNMEASURABLE,,,balance,14.5,66.25,2.165,False
575,170,2026-08-31:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S2,1788187946136,reject,SHORT,NY,2026-08-31T09:59:18.333000-05:00,1788188358333,1788189328351,9,2026-08-30,16.166966666666667,32.5,0.0,1.0,reconcile,arm-associated,range_rejection,touch,pre_0B,29437.0,29420.75,0aa6032e-c6b6-4b65-9730-204538d8babd,Close,sync,0aa6032e-c6b6-4b65-9730-204538d8babd,29479.75,29351.5,0.38011695906432746,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260831.00000.txt:7648,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260831.00000.txt:7641,31.03362418725111,high,61 consecutive closed 1m closes; no future bars,"432566,432567,432568,432569,432570,432571,432572,432573,432574,432575,432576,432577,432578,432579,432580,432581,432582,432583,432584,432585,432586,432587,432588,432589,432590,432591,432592,432593,432594,432595,432596,432597,432598,432599,432600,432601,432602,432603,432604,432605,432606,432607,432608,432609,432610,432611,432612,432613,432614,432615,432616,432617,432618,432619,432620,432621,432622,432623,432624,432625,432626",UNMEASURABLE,,UNMEASURABLE,,,trend-down,6.0,41.5,2.0007017543859376,False
578,171,2026-08-31:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S1,1788195535105,sweep_reclaim,LONG,NY,2026-08-31T12:26:48.950000-05:00,1788197208950,1788199848747,12,2026-08-30,43.99661666666667,92.0,0.0,1.0,reconcile,arm-associated,failed_break_reversal,touch,pre_0B,29413.0,29459.0,f0bbe9af-c6ce-4444-8243-974c1ce03208,netting_fill,sync,f0bbe9af-c6ce-4444-8243-974c1ce03208,29363.25,29517.0,0.9246231155778895,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260831.00000.txt:9306,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260831.00000.txt:9299,16.67501958317058,mid,61 consecutive closed 1m closes; no future bars,"432713,432714,432715,432716,432717,432718,432719,432720,432721,432722,432723,432724,432725,432726,432727,432728,432729,432730,432731,432732,432733,432734,432735,432736,432737,432738,432739,432740,432741,432742,432743,432744,432745,432746,432747,432748,432749,432750,432751,432752,432753,432754,432755,432756,432757,432758,432759,432760,432761,432762,432763,432764,432765,432766,432767,432768,432769,432770,432771,432772,432773",UNMEASURABLE,,UNMEASURABLE,,,balance,24.75,47.25,2.090452261306533,False
581,178,2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,2,S1,1788248907147,reject,SHORT,LONDON,2026-09-01T02:52:44.041000-05:00,1788249164041,1788249993712,2,2026-08-31,13.82785,190.5,0.0,1.0,system,decision,range_rejection,touch,pre_0B,29466.0,29370.75,<nil>,c445664b-a12d-427c-8c48-87319ce745d3,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,20.046991669154632,mid,61 consecutive closed 1m closes; no future bars,"433519,433520,433521,433522,433523,433524,433525,433526,433527,433528,433529,433530,433531,433532,433533,433534,433535,433536,433537,433538,433539,433540,433541,433542,433543,433544,433545,433546,433547,433548,433549,433550,433551,433552,433553,433554,433555,433556,433557,433558,433559,433560,433561,433562,433563,433564,433565,433566,433567,433568,433569,433570,433571,433572,433573,433574,433575,433576,433577,433578,433579",UNMEASURABLE,,UNMEASURABLE,,,balance,2.5,73.5,2.515295131409014,True
582,179,2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S2,1788256363589,reject,SHORT,LONDON,2026-09-01T05:23:28.858000-05:00,1788258208858,1788260734279,5,2026-08-31,42.09035,129.5,0.0,1.0,armed_entry,arm-associated,range_rejection,touch,pre_0B,29246.75,29182.0,0c77307d-92df-4400-86ef-e6b4f8f71c2d,0c77307d-92df-4400-86ef-e6b4f8f71c2d,sync,0c77307d-92df-4400-86ef-e6b4f8f71c2d,29273.0,29182.0,2.466666666666667,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:3483,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:3476,14.13667372338054,low,61 consecutive closed 1m closes; no future bars,"433670,433671,433672,433673,433674,433675,433676,433677,433678,433679,433680,433681,433682,433683,433684,433685,433686,433687,433688,433689,433690,433691,433692,433693,433694,433695,433696,433697,433698,433699,433700,433701,433702,433703,433704,433705,433706,433707,433708,433709,433710,433711,433712,433713,433714,433715,433716,433717,433718,433719,433720,433721,433722,433723,433724,433725,433726,433727,433728,433729,433730",UNMEASURABLE,,UNMEASURABLE,,,trend,11.25,69.25,2.466666666666667,True
583,180,2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,4,S2,1788258870471,sweep_reclaim,LONG,LONDON,2026-09-01T06:35:04.776000-05:00,1788262504776,1788263807259,6,2026-08-31,21.70805,-82.5,0.0,1.0,system,decision,failed_break_reversal,1x5m_close,pre_0B,29213.25,29172.0,<nil>,dc462279-b0b3-477c-99d4-b77dbcc42106,sync,,,,,no immutable entry/OCO/initial accepted stop linkage,,,14.600850378893565,low,61 consecutive closed 1m closes; no future bars,"433742,433743,433744,433745,433746,433747,433748,433749,433750,433751,433752,433753,433754,433755,433756,433757,433758,433759,433760,433761,433762,433763,433764,433765,433766,433767,433768,433769,433770,433771,433772,433773,433774,433775,433776,433777,433778,433779,433780,433781,433782,433783,433784,433785,433786,433787,433788,433789,433790,433791,433792,433793,433794,433795,433796,433797,433798,433799,433800,433801,433802",UNMEASURABLE,,UNMEASURABLE,,,trend-down,43.25,25.0,2.621647058823488,False
584,182,2026-09-01:LONDON:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,6,S2,1788267393428,reject,SHORT,LONDON,2026-09-01T08:36:47.953000-05:00,1788269807953,1788269899464,8,2026-08-31,1.5251833333333333,106.0,0.0,1.0,reconcile,arm-associated,range_rejection,touch,pre_0B,29138.0,29085.0,6b5b89c6-7abc-4897-93a0-c97c7679acc4,6b5b89c6-7abc-4897-93a0-c97c7679acc4,sync,6b5b89c6-7abc-4897-93a0-c97c7679acc4,29162.0,29085.0,2.2083333333333335,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:5520,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:5513,19.942560553670475,mid,61 consecutive closed 1m closes; no future bars,"433863,433864,433865,433866,433867,433868,433869,433870,433871,433872,433873,433874,433875,433876,433877,433878,433879,433880,433881,433882,433883,433884,433885,433886,433887,433888,433889,433890,433891,433892,433893,433894,433895,433896,433897,433898,433899,433900,433901,433902,433903,433904,433905,433906,433907,433908,433909,433910,433911,433912,433913,433914,433915,433916,433917,433918,433919,433920,433921,433922,433923",UNMEASURABLE,,UNMEASURABLE,,,trend,0.0,58.0,2.2083333333333335,True
585,185,2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,3,S1,1788272444334,reject,SHORT,NY,2026-09-01T09:31:08.046000-05:00,1788273068046,1788273640760,9,2026-08-31,9.545233333333334,-77.5,0.0,1.0,armed_entry,arm-associated,range_rejection,touch,pre_0B,29182.0,29220.75,18a7cc55-7a5b-4885-af2e-149340d49538,18a7cc55-7a5b-4885-af2e-149340d49538,sync,18a7cc55-7a5b-4885-af2e-149340d49538,29220.75,29085.0,-1.0,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:6122,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:6115,39.360658636407265,high,61 consecutive closed 1m closes; no future bars,"433918,433919,433920,433921,433922,433923,433924,433925,433926,433927,433928,433929,433930,433931,433932,433933,433934,433935,433936,433937,433938,433939,433940,433941,433942,433943,433944,433945,433946,433947,433948,433949,433950,433951,433952,433953,433954,433955,433956,433957,433958,433959,433960,433961,433962,433963,433964,433965,433966,433967,433968,433969,433970,433971,433972,433973,433974,433975,433976,433977,433978",UNMEASURABLE,,UNMEASURABLE,,,trend-down,38.75,0.0,2.503225806451613,False
586,187,2026-09-01:NY:8d5c8af5_8ef641a7-815c-4bb5-9798-b070b67d7998_deepseek_1781246265,5,S3,1788285602422,sweep_reclaim,LONG,NY,2026-09-01T13:33:06.496000-05:00,1788287586496,1788288074189,13,2026-08-31,8.128216666666667,-54.0,0.0,1.0,reconcile,arm-associated,failed_break_reversal,touch,pre_0B,29082.75,29055.75,d5fed440-0814-4d9b-97f2-ae010ab28c35,d5fed440-0814-4d9b-97f2-ae010ab28c35,sync,d5fed440-0814-4d9b-97f2-ae010ab28c35,29055.75,29162.0,-1.0,exact broker entry fill plus first Accepted protective stop within 10s,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:8630,/mnt/c/Users/hoang/Documents/NinjaTrader 8/log/log.20260901.00000.txt:8623,16.60079743683181,mid,61 consecutive closed 1m closes; no future bars,"434160,434161,434162,434163,434164,434165,434166,434167,434168,434169,434170,434171,434172,434173,434174,434175,434176,434177,434178,434179,434180,434181,434182,434183,434184,434185,434186,434187,434188,434189,434190,434191,434192,434193,434194,434195,434196,434197,434198,434199,434200,434201,434202,434203,434204,434205,434206,434207,434208,434209,434210,434211,434212,434213,434214,434215,434216,434217,434218,434219,434220",UNMEASURABLE,,UNMEASURABLE,,,trend,27.5,0.0,2.935185185185185,False
