caller_id	path	line	callee_expression	resolution
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2963	defaultIfEmpty	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2963	string	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2963	a.buildPersistentPreferencesContext	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2965	withPlannerStageTimeout	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2966	cancel	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2968	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2969	a.aiClient.CallWithRequest	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2971	mcp.NewSystemMessage	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2972	mcp.NewUserMessage	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2976	a.logPlannerTiming	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2981	parseExecutionPlanJSON	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2985	len	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2986	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2988	len	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2993	fmt.Sprintf	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	2999	strings.ReplaceAll	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	3002	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:2898:1:createExecutionPlan	agent/planner_runtime.go	3003	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3009	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3010	strings.TrimPrefix	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3011	strings.TrimPrefix	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3012	strings.TrimSuffix	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3013	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3016	json.Unmarshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3016	[]byte	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3019	strings.Index	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3020	strings.LastIndex	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3022	json.Unmarshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3022	[]byte	syntax-only; target not type-resolved
agent/planner_runtime.go:3008:1:parseExecutionPlanJSON	agent/planner_runtime.go	3026	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3030	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3031	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3031	formatPlanStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3035	nextPendingStepIndex	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3037	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3038	a.decideNextStep	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3039	a.logPlannerTiming	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3043	filterFreshDuplicateToolSteps	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3043	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3043	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3044	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3045	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3047	hasRepeatedReasonLoop	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3048	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3053	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3053	completedSteps	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3056	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3059	fmt.Sprintf	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3062	strings.ReplaceAll	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3068	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3068	completedSteps	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3070	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3070	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3070	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3071	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3075	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3075	formatPlanStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3084	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3084	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3084	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3086	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3086	formatStepStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3086	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3088	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3094	a.redirectPlannerStrategyCreateStep	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3095	a.clearExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3096	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3097	emitStreamText	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3102	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3104	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3105	a.executePlanTool	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3106	a.logPlannerTiming	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3107	summarizeObservation	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3111	appendExecutionLog	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3116	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3116	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3116	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3118	updateCurrentReferencesFromToolResult	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3121	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3122	a.executeReasonStep	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3123	a.logPlannerTiming	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3126	err.Error	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3128	err.Error	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3129	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3134	appendExecutionLog	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3138	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3138	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3138	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3141	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3152	buildWaitingState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3154	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3154	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3154	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3155	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3159	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3159	formatStepCompleteStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3160	emitStreamText	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3164	deterministicCompletedPlanResponse	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3171	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3171	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3171	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3172	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3176	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3176	formatStepCompleteStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3177	emitStreamText	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3181	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3182	a.generateFinalPlanResponse	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3183	a.logPlannerTiming	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3193	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3193	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3193	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3194	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3198	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3198	formatStepCompleteStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3199	emitStreamText	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3203	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3206	time.Now().UTC().Format	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3206	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3206	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3207	a.saveExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3211	onEvent	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3211	formatStepCompleteStatus	syntax-only; target not type-resolved
agent/planner_runtime.go:3029:1:executePlan	agent/planner_runtime.go	3215	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3218:1:deterministicCompletedPlanResponse	agent/planner_runtime.go	3219	isCompletionOnlyRespondStep	syntax-only; target not type-resolved
agent/planner_runtime.go:3218:1:deterministicCompletedPlanResponse	agent/planner_runtime.go	3222	make	syntax-only; target not type-resolved
agent/planner_runtime.go:3218:1:deterministicCompletedPlanResponse	agent/planner_runtime.go	3222	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3218:1:deterministicCompletedPlanResponse	agent/planner_runtime.go	3228	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3218:1:deterministicCompletedPlanResponse	agent/planner_runtime.go	3235	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3218:1:deterministicCompletedPlanResponse	agent/planner_runtime.go	3238	formatCompletedPlanFallback	syntax-only; target not type-resolved
agent/planner_runtime.go:3241:1:isCompletionOnlyRespondStep	agent/planner_runtime.go	3242	strings.ToLower	syntax-only; target not type-resolved
agent/planner_runtime.go:3241:1:isCompletionOnlyRespondStep	agent/planner_runtime.go	3242	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3241:1:isCompletionOnlyRespondStep	agent/planner_runtime.go	3246	containsAny	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3268	normalizeExecutionState	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3269	make	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3269	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3282	toolCallSignature	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3283	parseRFC3339	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3286	toolArgsJSONString	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3288	int64	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3288	now.Sub(createdAt).Seconds	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3288	now.Sub	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3295	make	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3295	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3267:1:buildRecentlyFetchedData	agent/planner_runtime.go	3300	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3306	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3309	make	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3310	buildRecentlyFetchedData	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3315	make	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3315	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3318	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3321	toolCallSignature	syntax-only; target not type-resolved
agent/planner_runtime.go:3305:1:filterFreshDuplicateToolSteps	agent/planner_runtime.go	3326	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3331:1:hasRepeatedReasonLoop	agent/planner_runtime.go	3332	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3331:1:hasRepeatedReasonLoop	agent/planner_runtime.go	3335	lastCompletedStep	syntax-only; target not type-resolved
agent/planner_runtime.go:3331:1:hasRepeatedReasonLoop	agent/planner_runtime.go	3343	stepSemanticKey	syntax-only; target not type-resolved
agent/planner_runtime.go:3331:1:hasRepeatedReasonLoop	agent/planner_runtime.go	3343	stepSemanticKey	syntax-only; target not type-resolved
agent/planner_runtime.go:3350:1:lastCompletedStep	agent/planner_runtime.go	3351	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3359:1:stepSemanticKey	agent/planner_runtime.go	3360	strings.ToLower	syntax-only; target not type-resolved
agent/planner_runtime.go:3359:1:stepSemanticKey	agent/planner_runtime.go	3360	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3365:1:toolCallSignature	agent/planner_runtime.go	3366	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3365:1:toolCallSignature	agent/planner_runtime.go	3366	toolArgsJSONString	syntax-only; target not type-resolved
agent/planner_runtime.go:3369:1:toolArgsJSONString	agent/planner_runtime.go	3370	len	syntax-only; target not type-resolved
agent/planner_runtime.go:3369:1:toolArgsJSONString	agent/planner_runtime.go	3373	json.Marshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3369:1:toolArgsJSONString	agent/planner_runtime.go	3377	string	syntax-only; target not type-resolved
agent/planner_runtime.go:3380:1:parseRFC3339	agent/planner_runtime.go	3381	time.Parse	syntax-only; target not type-resolved
agent/planner_runtime.go:3380:1:parseRFC3339	agent/planner_runtime.go	3381	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3389	json.Marshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3389	buildObservationContext	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3390	json.Marshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3391	prependNOFXiAdvisorPreamble	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3410	fmt.Sprintf	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3410	string	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3410	string	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3410	a.buildPersistentPreferencesContext	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3410	buildTaskStateContext	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3410	a.getTaskState	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3412	withPlannerStageTimeout	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3413	cancel	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3415	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3416	a.aiClient.CallWithRequest	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3418	mcp.NewSystemMessage	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3419	mcp.NewUserMessage	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3422	intPtr	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3422	aiEnvInt	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3424	a.logPlannerTiming	syntax-only; target not type-resolved
agent/planner_runtime.go:3388:1:replanAfterStep	agent/planner_runtime.go	3428	parseReplannerDecisionJSON	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3432	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3433	strings.TrimPrefix	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3434	strings.TrimPrefix	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3435	strings.TrimSuffix	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3436	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3439	json.Unmarshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3439	[]byte	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3440	normalizeReplannerDecision	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3442	strings.Index	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3443	strings.LastIndex	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3445	json.Unmarshal	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3445	[]byte	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3446	normalizeReplannerDecision	syntax-only; target not type-resolved
agent/planner_runtime.go:3431:1:parseReplannerDecisionJSON	agent/planner_runtime.go	3449	fmt.Errorf	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3453	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3454	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3455	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3456	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3459	fmt.Sprintf	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3464	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3465	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3466	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3452:1:normalizeReplannerDecision	agent/planner_runtime.go	3467	strings.TrimSpace	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3477	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3477	completedSteps	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3478	fmt.Sprintf	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3478	time.Now().UTC().UnixNano	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3478	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3478	time.Now	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3495	append	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3495	completedSteps	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3496	fmt.Sprintf	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3496	time.Now().UTC().UnixNano	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3496	time.Now().UTC	syntax-only; target not type-resolved
agent/planner_runtime.go:3472:1:applyReplannerDecision	agent/planner_runtime.go	3496	time.Now	syntax-only; target not type-resolved
